route_id,stop_id,lateness,scheduled_headway,time_point_order,earliness,actual,scheduled,point_type,standard_type,direction,pct_white,pct_black,pct_asian,pct_hispanic
137,9203,4.77094738534507,34.68554737109474,5.988794527011088,-182.8395061728395,1900-01-01 06:40:08+00:00,1900-01-01 06:41:00+00:00,Midpoint,Schedule,inbound,,,,
137,9226,4.225373183461419,35.85440462124196,2.680830212453187,-303.90433279841994,1900-01-01 06:16:13+00:00,1900-01-01 06:12:00+00:00,Midpoint,Schedule,outbound,,,,
137,9230,4.583895515636347,35.88289352763555,3.681560432636774,-323.35854410857496,1900-01-01 06:19:20+00:00,1900-01-01 06:15:00+00:00,Midpoint,Schedule,outbound,,,,
137,9233,4.975058150256694,35.876329263489566,4.682301876225147,-335.22438663543335,1900-01-01 06:21:37+00:00,1900-01-01 06:17:00+00:00,Midpoint,Schedule,outbound,,,,
137,9242,5.169357068476426,35.90087961139556,5.683139382273165,-298.8605484189723,1900-01-01 06:25:34+00:00,1900-01-01 06:20:00+00:00,Midpoint,Schedule,outbound,,,,
137,9251,4.698771344525757,35.91059472233162,6.683806156915592,-312.69348848724934,1900-01-01 06:30:08+00:00,1900-01-01 06:24:00+00:00,Midpoint,Schedule,outbound,,,,
137,9328,4.064417907044057,35.228907107352654,4.385033990249262,-155.26949865093806,1900-01-01 06:47:41+00:00,1900-01-01 06:48:00+00:00,Midpoint,Schedule,inbound,,,,
137,29253,2.668289698196877,35.74038713052577,4.284250424781074,-152.9686757719715,1900-01-01 06:14:57+00:00,1900-01-01 06:15:00+00:00,Startpoint,Schedule,inbound,,,,
14,8,2.739102564102564,,,,1900-01-01 05:40:13+00:00,1900-01-01 05:29:00+00:00,Pullout,,inbound,0.25800231392209794,0.30042421905129196,0.02853837254145777,0.2510605476282298
14,383,4.757534489823795,51.16480686695279,4.128910737663309,-81.07998156044717,1900-01-01 06:18:39+00:00,1900-01-01 06:18:00+00:00,Midpoint,Schedule,inbound,0.08211249773919334,0.5400614939410382,0.0,0.32844999095677335
14,386,5.098944316814353,51.20629470672389,5.129898946693044,-84.71595106186518,1900-01-01 06:22:44+00:00,1900-01-01 06:22:00+00:00,Midpoint,Schedule,inbound,0.032219923145137455,0.6361217853975761,0.010050251256281407,0.26780963641738104
14,390,4.629242229455583,51.27181688125894,6.130814886108437,26.12489908891708,1900-01-01 06:24:49+00:00,1900-01-01 06:26:00+00:00,Midpoint,Schedule,inbound,0.032219923145137455,0.6361217853975761,0.010050251256281407,0.26780963641738104
14,407,5.117650274743094,48.8611790274382,3.9777538957549705,-153.59862598975315,1900-01-01 06:00:00+00:00,1900-01-01 06:01:00+00:00,Midpoint,Schedule,outbound,0.032219923145137455,0.6361217853975761,0.010050251256281407,0.26780963641738104
14,412,4.830997776542524,48.9119804400978,4.978717114986698,-77.4414813089554,1900-01-01 06:01:08+00:00,1900-01-01 06:03:00+00:00,Midpoint,Schedule,outbound,0.15671273445212242,0.3144126357354393,0.0,0.4738400789733465
14,415,5.106945486892947,48.951371909807115,5.9793094182453315,-49.3372539885874,1900-01-01 06:03:55+00:00,1900-01-01 06:06:00+00:00,Midpoint,Schedule,outbound,0.5731225296442688,0.09881422924901186,0.0,0.2490118577075099
14,797,3.3050777845343062,49.936872909699,5.031542008954381,-89.23599789639758,1900-01-01 06:02:16+00:00,1900-01-01 06:00:00+00:00,Startpoint,Schedule,inbound,0.7674943566591422,0.02727614747930775,0.019375470278404815,0.13412340105342363
14,1747,3.6005073001732244,48.54673913043478,1.001146569845213,,1900-01-01 05:50:31+00:00,1900-01-01 05:45:00+00:00,Startpoint,Schedule,outbound,0.584251968503937,0.05774278215223097,0.14540682414698164,0.1721784776902887
14,1761,4.3673215983922775,51.57539341917024,6.132165417333446,-125.24504402158477,1900-01-01 06:43:04+00:00,1900-01-01 06:45:00+00:00,Endpoint,Schedule,inbound,0.4500851788756388,0.10153321976149915,0.27325383304940376,0.16183986371379896
14,6433,3.1890121702375747,50.92675250357654,2.0013631261025284,-76.69842365665632,1900-01-01 06:04:54+00:00,1900-01-01 06:04:00+00:00,Midpoint,Schedule,inbound,0.5399070519296828,0.17437866235603153,0.04667609618104668,0.2125681955950697
14,6460,5.129200494750253,48.9627818527574,8.107938213566152,-105.5388667759307,1900-01-01 06:13:09+00:00,1900-01-01 06:17:00+00:00,Midpoint,Schedule,outbound,0.4312998859749145,0.20781071835803877,0.0068415051311288486,0.250285062713797
14,6474,3.7047970479704797,,7.9039524011899704,-19.172780551334924,1900-01-01 06:11:49+00:00,1900-01-01 06:15:00+00:00,Midpoint,Schedule,outbound,0.10453920220082531,0.5698074277854195,0.009857863365428703,0.2556166895919303
14,6500,2.443684853712889,,3.0,-54.40888505499245,1900-01-01 06:07:01+00:00,1900-01-01 06:07:00+00:00,Midpoint,Schedule,inbound,0.10453920220082531,0.5698074277854195,0.009857863365428703,0.2556166895919303
14,10424,5.083790500565663,49.03640315131758,6.980488067082348,-120.36595595945474,1900-01-01 06:10:03+00:00,1900-01-01 06:13:00+00:00,Midpoint,Schedule,outbound,0.17059084851177256,0.38960462016881386,0.02132385606397157,0.37450022212350065
14,11531,5.069141909656379,50.05546265328874,5.05333954230974,-45.47565437658317,1900-01-01 06:40:00+00:00,1900-01-01 06:41:00+00:00,Midpoint,Schedule,inbound,0.11537001897533207,0.14345351043643265,0.02732447817836812,0.5897533206831119
14,26500,3.629225262197902,50.980257510729615,3.1280844806844006,-5.781556195965418,1900-01-01 06:10:05+00:00,1900-01-01 06:10:00+00:00,Midpoint,Schedule,inbound,0.10453920220082531,0.5698074277854195,0.009857863365428703,0.2556166895919303
14,64000,4.9142942524380455,50.00334448160535,5.020579582634516,26.365929565929566,1900-01-01 06:32:35+00:00,1900-01-01 06:33:00+00:00,Midpoint,Schedule,inbound,0.35845437106056455,0.1542888462592491,0.28528363935324746,0.13894217593861333
15,12,3.394262295081967,,,,1900-01-01 03:01:58+00:00,1900-01-01 03:09:00+00:00,Pullout,,inbound,,,,
15,14,2.1666666666666665,,,,1900-01-01 06:07:10+00:00,1900-01-01 21:31:00+00:00,Pullback,,inbound,0.8618119266055045,0.020068807339449542,0.0194954128440367,0.07282110091743119
15,64,4.739087401442712,29.15877712031558,6.999507146377526,-196.77104377104376,1900-01-01 03:44:07+00:00,1900-01-01 03:40:00+00:00,Endpoint,Schedule,inbound,0.35845437106056455,0.1542888462592491,0.28528363935324746,0.13894217593861333
